,annRev,maxDebt,maxComplex,maxFund,hedge_entropy,fund_hedge_mi,debt_hedge_mi,power_hedge_mi,hedge_total_mi,withdrawal_entropy,fund_withdrawal_mi,debt_withdrawal_mi,power_withdrawal_mi,cash_withdrawal_mi,withdrawal_total_mi
1167,10.78488297,18.2693076,0.49776000000000004,10.773266900000001,0.4247641563210646,0.3306495968511031,0.8198831380004212,0.0030661540895489127,1.1535988889410733,3.2707226613780453,0.37366531410912907,0.0836706946381842,0.001333499529436366,0.27394963681729684,0.7326191450940465
1422,10.65473218,13.5152166,0.94916,12.57202596,0.9439421595877977,0.49903588643079383,0.4088077705799421,0.038246846593768535,0.9460905036045045,3.5846385485883645,0.37703518434712396,0.08120362171589932,0.0016042457579301878,0.3552704568382845,0.8151135086592379
590,10.81758418,20.25425227,0.79842,4.843615075,1.043629279185258,0.24984745201305708,0.7378139792092616,0.00519334726099152,0.9928547784833102,2.9374276912263753,0.4234113738397969,0.16154307643891702,0.0016714677419747918,0.3530590896562007,0.9396850076768893
1230,10.65791463,13.93966697,0.54562,19.26599102,0.5730372272082842,0.3810608992808349,0.7487906490220312,0.0032870014301873128,1.1331385497330535,3.628491259724644,0.35471989377050633,0.07452267500770005,0.0012625149180343033,0.391192323358566,0.8216974070548066
1039,10.82028863,22.06264236,0.7881199999999999,2.625736129,0.7410550333888597,0.4078050331881466,0.7400989240613364,0.0019685472722204118,1.1498725045217033,1.3859457693112438,0.43690158857663247,0.07323745499593648,0.002635804766067995,0.24713577339304735,0.7599106217316843
408,10.83293233,22.38187556,0.1468,10.31754414,0.13280345038323763,0.19727532342029402,0.656142350157964,0.02672278677321362,0.8801404603514715,3.184306771297493,0.3755217344967622,0.09475444592822932,0.0012191795189937574,0.2813807195577242,0.7528760795017095
978,10.86025836,22.98725798,0.34912,6.396095612000001,0.25820587243609705,0.28838440262780207,0.856194761180488,0.002553135156643487,1.1471322989649335,3.0627254004137976,0.4159289481005327,0.13964498299384395,0.0013406013090907127,0.31239729299807417,0.8693118254015416
1295,10.58944482,14.25752656,1.0,6.620884415,2.3202639481061937,0.6847028301563546,0.4531480246234495,0.0016686992152021162,1.1395195539950063,3.06584092672875,0.42714381681935637,0.13818404392603936,0.0014054404000059546,0.3427171561951588,0.9094504573405606
718,10.67379302,13.98543175,0.8464799999999999,13.96852142,0.7414567597218017,0.49145006805043917,0.5709637885857777,0.022643015040950606,1.0850568716771676,3.637328479596015,0.3712681828618792,0.08104532613571863,0.001402116933152034,0.36831849249313087,0.8220341184238806
280,10.9194532,27.14352363,0.19574,3.2648339510000004,0.1875308323859496,0.15198065491770013,0.6616824147070165,0.02018454198808601,0.8338476116128027,2.65918662611398,0.453324354275289,0.21774634323877493,0.0014719814437732961,0.37182408202467016,1.0443667609825074
1358,10.66751864,17.99398721,1.0,3.158456599,3.327298868492905,0.2879289326811048,0.3283405870976131,0.3156951354554758,0.9319646552341937,2.627206589691523,0.46743555236395595,0.16805361806494892,0.001772129400855962,0.3469527756309715,0.9842140754607323
344,10.73443568,17.17625842,0.29754,15.94811305,0.3106445621991551,0.2803426786947791,0.8131473893661432,0.007584712028150889,1.1010747800890732,3.5797356890465255,0.3729661486496334,0.09513630826238163,0.0011857135440730686,0.3806174362284073,0.8499056066844954
216,10.57794353,12.44318678,0.5920000000000001,24.276126100000003,0.43243275178111495,0.44118643207093966,0.5364155751048242,0.04846841463970034,1.0260704218154642,3.6044297496739337,0.3391342834306566,0.06708193457300485,0.0013574326156938253,0.4125913884720126,0.820165039091368
24,9.984390123999999,7.139996612999999,1.0,5.323044523,1.5939589677830603,0.7071669758831152,0.27040301101243114,0.1342526982229549,1.1118226851185011,1.9089811232233673,0.46883854915944323,0.12890189912559646,0.0019402475045455683,0.2861216901026554,0.8858023858922407
152,10.82272008,22.77374986,0.90002,0.8231721016,0.9418834662895764,0.27496136758324213,0.8868718565019973,0.0015495261120688584,1.1633827501973082,2.13982744152287,0.4987777632504081,0.28543563531349386,0.0023109236150588228,0.4086802112135933,1.195204533392554
1807,10.79143439,18.51253751,0.49318,10.45945114,0.4804174567623062,0.2844865987270793,0.8069141581477179,0.0038595702080489475,1.0952603270828463,3.231989049518248,0.37481196606399436,0.09273157902407508,0.0013126265629347892,0.3039365929048155,0.7727927645558197
1743,10.85144188,21.94508212,0.5492,5.391638682000001,0.47654517037557775,0.2584772904808376,0.9318714325581976,0.002872037029836072,1.1932207600688713,3.0570747333894923,0.44794205868765086,0.19125450840520786,0.0014208396410317545,0.3523509962060572,0.9929684029399477
88,10.81599302,20.83621079,0.79588,4.165810562,0.9729264198995928,0.24021806787948988,0.79078792816588,0.004041964619372598,1.0350479606647425,2.888062313719766,0.44358438701890934,0.1923152411151247,0.0016854939080761281,0.3538804037056742,0.9914655257477845
1103,10.51546744,6.9867396820000005,1.0,17.205622100000003,2.4527406934603464,0.8227503219963379,0.1952908832733442,0.016378690093661937,1.034419895363344,3.5781854656236565,0.3622758552505847,0.07010090679120319,0.0015314610068261013,0.3923808703515738,0.8262890934001879
1942,10.59731039,15.4704926,0.14834,26.33338567,0.13947379428969284,0.26688991411677115,0.6609834088144443,0.020313995532113247,0.9481873184633287,3.5915399524009697,0.34267708816227727,0.06999494891721944,0.0012758357626575885,0.3854192529024045,0.7993671257445588
1615,10.83007639,23.26417316,0.0498,10.99061699,0.045273236344026344,0.17797415308031997,0.6222865960918927,0.05493092225193526,0.855191671424148,3.17699635383165,0.37296588700738154,0.08616670069991941,0.0012367247048883148,0.2780763963982634,0.7384457088104527
463,10.91914258,28.43043276,0.10232000000000001,3.5374853589999997,0.09320115827402134,0.15488442570760497,0.6718164193491803,0.025263523436208142,0.8519643684929935,2.571779329249742,0.41504310420152496,0.1701951344922791,0.0016020353369788503,0.38498930163975575,0.9718295756705387
1551,10.2859554,8.381567768,1.0,8.720239451,1.7395544959648235,0.8629948590927272,0.30799361738125997,0.0018041709079720002,1.1727926473819592,2.8205267243499215,0.42657350352132406,0.11104312933180428,0.0015467869255609053,0.3491082787004342,0.8882716984791235
2005,10.83683829,22.80133925,0.0997,10.46172912,0.08968797496557868,0.1862767514774012,0.6413291594512283,0.037293981233610246,0.8648998921622397,3.228104689326114,0.3773000915726338,0.09654222662463728,0.0012727436112644234,0.28594594471010726,0.7610610065186427
847,10.78689161,18.82843844,0.7479399999999999,7.177944642000001,0.6060296581503554,0.40132431662237533,0.8927267378361005,0.0017711257433657573,1.2958221802018415,3.2839520318725413,0.4157955399153313,0.1275482774875161,0.0014862416779939658,0.31634706114486677,0.8611771202257081
409,10.7214534,18.08003555,0.15278,17.57735458,0.14229754737683162,0.24934059254968166,0.6648533925103913,0.01100511259335838,0.9251990976534313,3.4601828240674335,0.356787230988566,0.08397721205469026,0.0012534778830388046,0.37520931718336614,0.8172272381096612
1487,10.36444508,6.711668932,1.0,14.17270596,2.2190987859864397,0.8578794243427673,0.15550355768371793,0.02945261351863974,1.042835595545125,3.185591665340359,0.37995798800694575,0.0700863004759707,0.0016855926333722712,0.37735468358166585,0.8290845646979546
911,10.67776109,15.61401019,0.29844,19.69396629,0.2658920763362885,0.3488863998091614,0.9240071330693717,0.003431961466793824,1.276325494345327,3.623562041498184,0.35960938857608743,0.081902876062376,0.0012280758011823248,0.3904683077769042,0.8332086482165499
1679,10.78432462,20.3059482,0.14832,13.43313174,0.14309468947033677,0.22721509000990187,0.6628940385616552,0.030524446596070304,0.9206335751676273,3.4348722984448474,0.3753156044900956,0.09616185404958184,0.001168950442639351,0.35171803783477285,0.8243644468170896
655,10.84215485,21.74345382,0.3441,7.820006568999999,0.3407988256429979,0.2188060563574732,0.6638274573677201,0.025709513319733337,0.9083430270449266,2.7544441381400135,0.3768229182651497,0.09202745769997396,0.001428889502654659,0.2712395766628821,0.7415188421306604
281,9.611865388,2.967172039,1.0,11.99276494,2.952398451825648,0.14288126526790834,0.02862792389052673,0.6238161038691852,0.7953252930276202,2.0544528336789445,0.4647688364796052,0.10012713355542012,0.002700734851536375,0.32710994974805435,0.8947066546346161
345,10.62588763,15.66867721,0.19896,23.15356591,0.1877392071107004,0.2793630295785873,0.6795955899018657,0.018089227830196866,0.9770478473106499,3.3999766345247733,0.3373507784293289,0.06371094526599122,0.0013364389705217267,0.4068380517589665,0.8092362144248083
217,10.88593682,25.27444023,0.64896,0.5448007616,0.6588121178915931,0.20277061277448527,0.8552336415233516,0.003209803626615698,1.0612140579244527,1.9610096779132933,0.44143106740044885,0.27568196036136583,0.001970321115849786,0.4578068476760507,1.1768901965537153
527,10.866637800000001,24.02687113,0.14886,7.805208264,0.13310409444467872,0.18463531954329448,0.6375769578457904,0.045927796250145696,0.8681400736392305,3.2461054609018394,0.4175808187677008,0.14787349107759704,0.0013422747820037526,0.3418311685666829,0.9086277531939846
153,10.52425017,15.53658423,1.0,3.57562479,1.8537429069104776,0.5327642657816741,0.6339230784158765,0.0035756480484052332,1.1702629922459558,2.41687455389384,0.42665427931066185,0.1545745993462025,0.0017085278585179206,0.35660968139043947,0.9395470879058218
25,10.88528324,26.33284529,0.05078,6.893090376,0.04380298704279423,0.14968802431913697,0.6136389602316119,0.051830753223298144,0.815157737774047,3.1876910564989887,0.43168532030858514,0.16379029428441153,0.0012906584511478024,0.3254267003525507,0.9221929733966953
1168,10.78577966,18.48510487,0.6480199999999999,8.664491546,0.6359572847792908,0.31110900636406563,0.8459979311696044,0.002894232071201094,1.160001169604871,3.107336254201789,0.3784309162384909,0.09109320863543025,0.0013693200900261008,0.27858491514175215,0.7494783601056993
1231,10.81956722,21.40163797,0.89804,2.399865145,1.330046848776121,0.2659084506468238,0.7292009377229521,0.0024903744225481107,0.997599762792324,2.4310271056834614,0.4147048466662101,0.174867983226662,0.0018376363382650418,0.39654732039030766,0.9879577866214448
783,10.59844192,10.96820546,0.9504799999999999,17.36497653,0.8599867832233317,0.4917129403644122,0.31704353268441815,0.03100506116269807,0.8397615342115284,3.4744995436562087,0.3407274513197743,0.061173135073595404,0.0016079759865410665,0.40764488859954073,0.8111534509794515
1871,10.13861743,4.3303026110000005,1.0,14.70873949,2.856458223344406,0.5585407492485323,0.11006420830756973,0.2896329095227124,0.9582378670788143,2.7159827604767575,0.3992980500540511,0.07158638746880878,0.001690535983724304,0.37644565968512544,0.8490206331917096
591,10.59013168,17.90413365,1.0,1.436976984,1.6132156156244895,0.30029356545955393,0.7940886398379562,0.0018736950995570847,1.096255900397067,2.1586006856495983,0.4923694625850518,0.22768564120760604,0.002064358200206009,0.3765518069240036,1.0986712689168674
89,10.36365726,7.786636518,1.0,11.54328513,2.839831324980782,0.6467138401101593,0.171150363985548,0.19392662623642418,1.0117908303321315,3.1122335329746886,0.40278681903206554,0.0907277369121766,0.0015555075390751784,0.35663689505247287,0.8517069585357901
1423,10.51404559,9.203997406000001,0.89974,24.485305399999998,0.6493526008523757,0.510408289580611,0.23464245048810328,0.059391256793866164,0.8044419968625804,3.578287228608021,0.32990499283088887,0.05242150434864317,0.0013842898872980561,0.41930267401536137,0.8030134610821915
979,10.897184199999998,25.49727809,0.44748000000000004,2.350162203,0.36394555435272846,0.23796149701936997,0.8563528153445217,0.0031738385482377785,1.0974881509121295,2.398347239905464,0.4263819393412454,0.20750764472434977,0.001612119645761313,0.3951194045078979,1.0306211082192545
719,10.0599,7.288944824,1.0,6.183180286,3.2692307437747563,0.34242422006498763,0.06700852617587763,0.4662885206653934,0.8757212669062586,2.257245541380771,0.4531363925742455,0.027442257529172533,0.0017880982765432116,0.3007237367831046,0.7830904851630658
1296,10.59049146,10.84421389,1.0,11.99757887,3.165424208296794,0.5393662597346959,0.1989123910881117,0.17148584066303973,0.9097644914858474,3.3845793629610776,0.3706883057876433,0.07694587486443473,0.0014812165669956091,0.3936263186597206,0.8427417158787942
1359,10.44186992,6.857505262999999,1.0,15.50877351,3.0388519051972707,0.6102865605466382,0.15823788213500176,0.20566985064910118,0.9741942933307411,3.4209488149662426,0.3764566140131265,0.07274736723489938,0.0014412771157706992,0.38519023143765263,0.8358354898014493
1040,9.909594509,9.172570074,1.0,1.7294429180000002,1.7984273980179186,0.3998662668025209,0.32273138302404913,0.3530599318356593,1.0756575816622294,1.4019739421735253,0.4876252944731041,0.17016920401932384,0.0028289024236539334,0.28397367257929174,0.9445970734953737
1943,10.87627013,24.17731446,0.19532,6.648396973,0.18329617355188102,0.18133620566153033,0.6618566866339853,0.028374160520564105,0.8715670528160797,3.1112252710048685,0.42044341062513235,0.15736519202237662,0.0012776035886577209,0.3455130197454963,0.924599225981663
2006,9.908346653999999,7.661272793999999,1.0,3.766076303,0.9827325131107855,0.3529563774034253,0.40751344897295694,0.30057487683992434,1.0610447032163066,1.6309339810012262,0.48151549388643594,0.13480004888951208,0.002451541559025366,0.2714606029378085,0.8902276872727819
1808,10.52049172,12.87760065,0.38492,29.84046642,0.3468415142559484,0.3813915947257931,0.7499279182488446,0.02591292400428045,1.1572324369789182,3.574078081297386,0.33071514445008415,0.061305168196029505,0.0013085667876261056,0.43529026072715105,0.8286191401608908
410,10.70798323,17.05173979,0.19534,18.82478366,0.1966859632544747,0.259847601666218,0.6743892662840407,0.021703698062275786,0.9559405660125345,3.618270483731925,0.3648933649919051,0.086482377937942,0.0012044017725328508,0.35848369862820195,0.8110638433305819
1744,10.2109192,13.22924168,1.0,0.4187355019,1.281398227071218,0.4500135746585251,0.719964363863373,0.016921543983396358,1.1868994825052945,1.42428394595647,0.49589333252221746,0.2598635395810753,0.002252288253651386,0.40369441750497725,1.1617035778619216
1104,10.14042179,8.340288926,1.0,6.024695022,1.4284271993214845,0.797600054823996,0.36638900072758923,0.0020493698704426746,1.166038425422028,2.1832154958960786,0.4503393331503108,0.11342746630706346,0.0017781834630388417,0.26933805197201766,0.8348830348924308
282,10.89824323,25.48593886,0.19832,5.139924515,0.19129330772815806,0.16536475575085824,0.6650937763827232,0.01993434521658706,0.8503928773501684,2.9733873811697493,0.44330713999949795,0.18784514491586402,0.0013448764116703027,0.34517170800429275,0.9776688693313249
346,9.984196416,8.752423658,1.0,3.070369255,1.604220387346013,0.45643774021570094,0.25546010852330847,0.26536628930364914,0.9772641380426585,1.7291565218868834,0.475303274198037,0.06417951732331711,0.0022813151034551623,0.27813438579565963,0.8198984924204689
218,10.87754007,25.15175447,0.1466,6.501245895,0.13590372689385224,0.18574393454726926,0.675169472780439,0.021307163766023915,0.8822205710937322,2.4798087311404844,0.38126153175653477,0.09356852344690797,0.0014519664288879157,0.2620524792838534,0.738334500916184
464,10.39091078,15.92923004,0.04082,41.27094466,0.034093907609999106,0.2335717411946174,0.6294994539149592,0.04577496204787872,0.9088461571574553,3.4729090378113927,0.3116845734374352,0.053217468252384,0.0014530606255118272,0.4442815584351403,0.8106366607504714
154,10.07610895,2.682790675,1.0,24.22146288,3.5389076331215445,0.5351660932660381,0.09822650691780396,0.27079069982455606,0.9041833000083982,2.9990863368215237,0.3702658306649657,0.06289874136215827,0.001753121729778465,0.4014901204683523,0.8364078142252548
26,9.770516119,6.511162382,1.0,4.458011443999999,0.18322659957382242,0.39178688388546434,0.9597844273749297,0.007361308181053264,1.3589326194414475,1.61796801196842,0.48640157381153276,0.1377575758371015,0.002730089906604328,0.27448490594017344,0.9013741454954121
1616,10.67010546,18.28385053,1.0,3.071123979,2.021222636626644,0.6215551892944532,0.5433612013525762,0.008654585556725802,1.173570976203755,2.603835513380439,0.467717950754206,0.20604271772848878,0.0017001351114996808,0.35315176808602067,1.028612571680215
90,10.66489091,14.47159707,1.0,8.298242574,2.3985248372148695,0.7876776836275242,0.37107416904709223,0.0019032502903410509,1.1606551029649574,3.374502584844849,0.4136993157718304,0.12318637454594149,0.0015348864984454694,0.35837082062867387,0.8967913974448912
848,10.13829902,7.563288171,1.0,7.134103476,1.9614145019356704,0.6627905004373548,0.22458855476973896,0.1940759027006045,1.0814549579076982,2.3832896327795132,0.44362894913867323,0.11808511930697221,0.00179923758365008,0.3372661524722149,0.9007794585015104
1552,10.85190946,22.95371768,0.24436,7.622837235,0.23267570532848275,0.21280933857662956,0.6834277583335446,0.016783514865592136,0.9130206117757663,2.527705737548331,0.37792139028033445,0.08472894957494391,0.0014820953568631494,0.27339095164972044,0.737523386861862
1232,10.65528404,16.67516305,0.1464,21.57673882,0.14050783170331058,0.2648149137518047,0.6273396676471023,0.04026454807847836,0.9324191294773853,3.2785310755770554,0.33563005510231125,0.06666120131504198,0.001334166706361709,0.40098039544269454,0.8046058185664096
656,10.91356401,26.70426265,0.29664,2.469553629,0.2855170737478866,0.16203908750931856,0.6575367598309262,0.026276040216919015,0.8458518875571638,2.4638470487621755,0.4417001684095631,0.2232985211346061,0.0015255239209739303,0.38052000715641626,1.0470442206215593
912,10.77964023,18.02716633,0.69576,8.718647374,0.6713808506717938,0.32974591600609743,0.9099152727294596,0.002219061671150172,1.2418802504067072,3.216181073051512,0.38224599229306144,0.09773018233708503,0.0013520325694097186,0.28425713756271886,0.7655853447622751
1488,10.6638379,17.63786674,1.0,3.705436052,1.9217486955688456,0.6642385616677621,0.535929645155152,0.001853629630875734,1.2020218364537898,2.6961895768456565,0.44258678169859533,0.17671344554786153,0.0017423161490688166,0.3498892726102864,0.970931816005812
1680,10.06043903,9.727180205,1.0,2.795395698,2.011650979059134,0.33463566939707556,0.26875119221155025,0.3964471525715328,0.9998340141801585,1.3711269774382524,0.48445913529102635,0.1233580875519901,0.0024105582103849488,0.2631738144045186,0.87340159545792
528,10.9186403,27.57481691,0.19574,2.8940455060000003,0.1782324566618996,0.16792216948278926,0.5891804235766004,0.06353806311635904,0.8206406561757487,2.5031265851164903,0.42634774321111635,0.1953700521365513,0.001501946241378845,0.39901921539830765,1.022238956987354
1944,10.80229401,21.08191079,0.1481,12.07462561,0.13489625234109537,0.21694880331302402,0.6667373170103809,0.026710934175724597,0.9103970544991294,3.3738981964334895,0.3793769692796611,0.10574299484856167,0.001222163932148478,0.3590148728676322,0.8453570009280034
592,10.82649669,21.98952297,0.15048,10.709949499999999,0.13792984600670294,0.20400045684304552,0.6753838830273067,0.016584598740702408,0.8959689386110546,3.1244157876249976,0.3726275277584403,0.08925788726313597,0.0012702006364107743,0.2915000910089517,0.7546557066669388
1169,10.74587062,16.32821786,0.83488,10.04431312,0.8084475106257984,0.4518509784892443,0.6694780666049325,0.011709947685217718,1.1330389927793947,3.384083309535039,0.3816108011057869,0.08708900630045464,0.0014070662558094923,0.2663429085626249,0.7364497822246758
1872,10.74110138,16.81164993,0.8859600000000001,8.482726598,1.1345959571081508,0.36968386833043354,0.6978981970074362,0.005355276261408786,1.0729373415992784,3.0949428342245793,0.38084195517490915,0.0915660165281792,0.0014707060810776208,0.2981197066906685,0.7719983844748345
411,9.908553205,6.030559941,1.0,6.203446797000001,3.947125340582975,0.1842352206989461,0.05452633657583385,0.6127549246905271,0.8515164819653069,1.9862682196757637,0.4693191375566626,0.126689169003596,0.0021409670203052906,0.33172193122241544,0.9298712048029794
784,10.55818773,11.09709218,0.78086,23.7581064,0.5617213475381493,0.5314228639556793,0.338793477938262,0.029168690047679188,0.8993850319416204,3.265500111231909,0.3223238662666666,0.052257901748906314,0.0015411746128250968,0.44787789265437467,0.8240008352827727
1424,10.73783123,17.80668225,0.24811999999999998,15.50067489,0.24758216520490284,0.266984575836881,0.6892371418193036,0.02340429916761013,0.9796260168237948,3.309385594224181,0.3536304627279966,0.08110342432734542,0.001276604831473676,0.39096434982462763,0.8269748417114433
2007,10.83670574,21.10818913,0.29634,9.22098432,0.28553667043828507,0.209384974946758,0.6651484497085176,0.02550961614479855,0.9000430408000741,3.1355318506459526,0.37999011357579227,0.10058040872893399,0.0013225712649930338,0.2824835113921817,0.764376604961901
283,10.82002306,19.91414107,0.7427,5.948032887999999,0.9054329250043914,0.24442222011373027,0.7814095373105558,0.00460166735645549,1.0304334247807416,3.1541683149495454,0.4351872777985999,0.16775964683533456,0.0014984755739910543,0.3396198472673598,0.9440652474752853
347,10.44835207,7.477049452999999,0.93568,30.63209841,0.5696957574530388,0.6142295069206187,0.25183601286910084,0.03031350214971685,0.8963790219394364,3.6161564080266415,0.3253722746865866,0.054803092259928195,0.0014104667203125433,0.41904526045825274,0.80063109412508
219,10.649492500000001,14.2126481,0.44316000000000005,20.23439554,0.3978290382408232,0.3975950229058141,0.8399533555206865,0.0029771088843366755,1.2405254873108373,3.60506922786697,0.35150357207557675,0.07660563675378854,0.0013102863667530183,0.3960259209388226,0.8254454161349409
980,10.91660575,28.31395673,0.04804,4.452022132,0.04049234232555096,0.1376835557849138,0.6000006711866153,0.038466541624840055,0.7761507685963692,2.85371446772302,0.44007578432763234,0.19004748828024326,0.0014090569351664836,0.35518688000900256,0.9867192095520446
720,10.88551278,24.59108784,0.44982,3.3424972680000002,0.41284911544497604,0.2100160733359671,0.8948792872374323,0.004115028727723485,1.1090103893011227,2.6470049624928844,0.4402138250534946,0.21202727873883592,0.0014794978766757983,0.3727132165248829,1.0264338181938892
155,10.51565791,16.05654804,1.0,2.462611929,1.9365710309069044,0.49936135768747686,0.6482999296917737,0.001578620881402747,1.1492399082606535,1.2871470428144822,0.46999052184464385,0.09320198072851303,0.0025205042751553428,0.2535615420578452,0.8192745489061575
1360,10.66448233,14.80991161,1.0,7.748938552,2.4618343501963222,0.5742012048876525,0.33549303186296703,0.025118792665852995,0.9348130294164726,2.9618167287600494,0.39169488786765255,0.08785593689565539,0.0015403144627391047,0.31545696103751075,0.7965481002635578
27,10.93683474,28.82996073,0.24536,0.8084028781999999,0.2348408179377109,0.13935014372544113,0.6078938410901755,0.04333199116136225,0.7905759759769789,2.0668846453165854,0.48519103732007873,0.30885269459594095,0.0018292750676011168,0.4232198482682702,1.219092855251891
1297,10.58998587,16.58999475,1.0,3.673699894,3.880165389587755,0.2740761993303826,0.22857155177924945,0.33710576799535347,0.8397535191049854,3.15010895618043,0.4446135310326576,0.10222626922782961,0.0018525299082383239,0.3469071272758053,0.8955994574445308
1041,10.8555759,24.18532456,0.3453,4.814144982,0.3719730684307597,0.31813195883086337,0.57168190702118,0.008637243166466916,0.8984511090185103,1.8200754410676419,0.3262628609791092,0.07223720539782516,0.001954636821263449,0.5612999125738566,0.9617546157720545
91,10.40452823,11.01673216,0.59922,35.96791432,0.37848794907793853,0.500296394421994,0.38860449757629106,0.037047965980974845,0.9259488579792599,3.463921436957049,0.31192731032560117,0.04654589116591272,0.0013450465671065994,0.4015463122607661,0.7613645603193866
1745,10.44253523,12.71659403,0.3537,35.54438469,0.29577929633859235,0.40934969520672776,0.7479821396482741,0.02332457692177699,1.1806564117767788,3.5552626352751275,0.32077383348857336,0.05735479756044464,0.0013505463994826566,0.4174876245197075,0.7969668019682081
1809,10.77403986,17.88914129,0.6957800000000001,9.034717685,0.7174834023541731,0.32178049487707056,0.8247070029227291,0.002813615432880746,1.1493011132326805,3.1562881199544246,0.3784432535438679,0.09127363826172691,0.0014042802769007475,0.29440424149400035,0.765525413576496
1105,10.59159778,11.39304281,1.0,11.10776314,2.584018470874494,0.840617469648397,0.1413428579744711,0.012546167924025336,0.9945064955468934,3.5449105114222865,0.39467492712677327,0.03847653038222021,0.0014632813049471533,0.3553440355534768,0.7899587743674175
1617,10.36578738,11.37912976,0.52952,38.76928775,0.4115604794719833,0.518166783726432,0.359583020982324,0.04110078264268793,0.9188505873514439,3.401068524906021,0.30468291924939056,0.046615163350360776,0.001469014864641341,0.4732242966637275,0.8259913941281202
1233,10.89486199,24.55491172,0.64688,1.66985994,0.7028219955516831,0.1855783131336639,0.6396608491271271,0.004228126917911448,0.8294672891787024,2.308081871671412,0.452856554589636,0.24146355910851047,0.001814021337439592,0.3953740601225181,1.091508195158104
465,10.80013445,19.40140513,0.74838,6.401795087000001,0.761884959420657,0.29617827546489817,0.9026589441726781,0.002519754472926058,1.2013569741105024,3.218851075206357,0.43223231261434975,0.1608570847569608,0.0014907655541588024,0.34133846359176895,0.9359186265172383
412,10.82164512,19.61048418,0.63172,7.525215522000001,0.7006499754111561,0.24103901280572448,0.6479414028522192,0.018728289096645902,0.9077087047545896,3.3247385860112972,0.42789304492095226,0.14817008672481005,0.0013855091218186782,0.32057538168491095,0.8980240224524919
1945,10.76558627,20.40115122,0.04958,15.68480663,0.044930348653200794,0.20165290556331641,0.624169232695726,0.035152995280845166,0.8609751335398875,3.6118433094946654,0.3801557808438684,0.10027917657876464,0.0011825138921024566,0.34935219452851907,0.8309696658432546
1553,10.85795748,22.34640299,0.44996,5.914436134,0.4297022431020423,0.22833934519787738,0.8206669563084464,0.004360128633197136,1.053366430139521,3.070892516311722,0.42836703145783783,0.1749987488698271,0.0013346630395578514,0.3596316930589235,0.9643321364261463
849,9.799517672,8.534890669,1.0,1.997695185,2.346227057679644,0.05890774615378246,0.11099593807085656,0.6894226850436463,0.8593263692682853,1.223481363465127,0.5029460587112587,0.14040744770690597,0.003717135573682208,0.26468150702264687,0.9117521490144938
913,10.66809726,13.96773157,0.5955600000000001,18.36694727,0.5207687182771568,0.4200226064010526,0.7423120790891929,0.006179099005981296,1.1685137844962268,3.6906483264148133,0.3631031577878028,0.0819702616459593,0.001263386338743163,0.3634290902406464,0.8097658960131517
284,10.81133125,20.58625012,0.24911999999999998,11.02007319,0.26444603291982655,0.22439355417967227,0.752283066364234,0.013420150628562052,0.9900967711724684,3.256366047756093,0.37477147906090635,0.0969397392334917,0.0012924118926074565,0.29878753670269814,0.7717911668897037
348,10.77090578,18.26225136,0.8498399999999999,6.714239878,1.0968630471380334,0.29817059068690194,0.7979283363112954,0.0027769867044805715,1.098875913702678,3.2776843404276335,0.4282112524826161,0.14976673069426596,0.0015559603200022874,0.343396558750823,0.9229305022477073
1170,10.508231,10.51493195,0.7501,28.30608197,0.4431508011291558,0.552300022169197,0.36795329038493013,0.04651445337283583,0.9667677659269631,3.6171046003754137,0.33085815036803085,0.05727097249094954,0.0013722391265044353,0.39774003058703294,0.7872413925725177
220,10.696055900000001,14.9223111,0.49786,17.03042915,0.4229322960334503,0.4167121917276155,0.9483692705751867,0.0022444881425734346,1.3673259504453756,3.6600959994884463,0.3674835804570786,0.08425599395779274,0.0012643879525373204,0.37549761677978755,0.8285015791471961
156,10.61794908,12.46572099,0.8385799999999999,17.50730377,0.6386226179099461,0.515264841378569,0.432007173602721,0.023326321959014587,0.9705983369403046,3.5902144960124946,0.34936961947019946,0.06115679763747865,0.001427756136826948,0.34708769861166155,0.7590418718561667
2008,9.756465583999999,3.597220216,1.0,10.25680581,2.6152475971072735,0.18993452982040882,0.05596171242818049,0.5663693183243721,0.8122655605729614,2.067588317698768,0.4658880512805615,0.10884814936904205,0.002284863403906413,0.33191762692013493,0.9089386909736449
28,10.78093326,21.57009083,0.94944,1.5007955730000002,1.4954990649593614,0.26357065410638364,0.7644048141205262,0.0026487635111918794,1.0306242317381016,2.3035560239077872,0.4675507219494704,0.2581171189941014,0.0022110059360945893,0.3971242059613389,1.1250030528410053
657,10.66509747,14.32788114,1.0,8.502390968,2.419659751680468,0.5600961145771277,0.2910082408742318,0.03594592446164229,0.8870502799130018,3.007930444924078,0.388935113620205,0.08225324114830693,0.0015097977611837519,0.30826476397057223,0.780962916500268
1681,10.76819505,17.756261600000002,0.39368000000000003,12.972466699999998,0.42431927794008173,0.26836396638598653,0.6921703972011,0.012053620501867455,0.9725879840889539,3.5235208337261734,0.38285805904351283,0.10590598616906233,0.001163930168236431,0.3756900902094029,0.8656180655902145
1489,10.76105589,16.94141333,0.4934,13.00012418,0.4480197040329697,0.3379979096198487,0.9212195231368409,0.0027133002849807418,1.2619307330416705,3.6049106784314833,0.38969783853300527,0.10634897427066174,0.0012929735997754162,0.3517837135016356,0.8491234999050781
